0-hammer-v1/return,0-hammer-v1/success,1-push-wall-v1/return,1-push-wall-v1/success,2-faucet-close-v1/return,2-faucet-close-v1/success,3-push-back-v1/return,3-push-back-v1/success,4-stick-pull-v1/return,4-stick-pull-v1/success,5-handle-press-side-v1/return,5-handle-press-side-v1/success,6-push-v1/return,6-push-v1/success,7-shelf-place-v1/return,7-shelf-place-v1/success,8-window-close-v1/return,8-window-close-v1/success,9-peg-unplug-side-v1/return,9-peg-unplug-side-v1/success,avg_return,test/deterministic/average_success,cl_method,x,steps_per_task
140062.83927032913,1.0,-30.50349077180764,0.0,-55.92065873147205,0.0,-122.39638311945878,0.0,-48.68432919773259,0.0,-57.14786675447762,0.0,-60.265540464059754,0.0,-80.69591871262409,0.0,-118.06333181629918,0.0,-139.5367954377165,0.0,13934.962495532349,0.1,cotasp,460001,1000000
140349.49497595316,1.0,-23.678150688882383,0.0,-53.077235481132206,0.0,-117.02810382944915,0.0,-73.04878992524272,0.0,-50.15597659691302,0.0,-52.96070680208804,0.0,-70.28042016917314,0.0,-114.9749853628596,0.0,-135.37147545780766,0.0,13965.891913163967,0.1,cotasp,480001,1000000
164630.6177510891,1.0,-27.213972940467933,0.0,-62.85743540082507,0.0,-174.62728672344917,0.0,-67.08040187218124,0.0,-54.9219549051572,0.0,-39.75038877957965,0.0,-72.79294058881538,0.0,-113.29633789594399,0.0,-143.3035249818264,0.0,16387.477350700086,0.1,cotasp,500001,1000000
160969.83670698933,1.0,-22.360827979827416,0.0,-47.23646884545478,0.0,-162.93264238755387,0.0,-73.56542319055521,0.0,-59.77716883002533,0.0,-47.313825490429636,0.0,-62.638372163544,0.0,-110.39639247796899,0.0,-144.7083473838631,0.0,16023.890723824012,0.1,cotasp,520001,1000000
161696.49806629142,1.0,-24.044485344376742,0.0,-43.75829010311294,0.0,-167.54647430155177,0.0,-69.10115601530336,0.0,-61.530860554588756,0.0,-42.20872554404754,0.0,-71.65244300424351,0.0,-113.72611014152912,0.0,-142.2957036909608,0.0,16096.06338175917,0.1,cotasp,540001,1000000
154883.41621231337,1.0,-28.761643412375655,0.0,-46.208336471148186,0.0,-167.12488595646926,0.0,-64.99523587414734,0.0,270.11735916084183,0.0,-41.190417277354996,0.0,-65.57199520623827,0.0,-112.6699539489678,0.0,-153.02190321235827,0.0,15447.398920011517,0.1,cotasp,560001,1000000
179969.57096454647,1.0,-25.250577541252262,0.0,-34.39958223571658,0.0,-169.20779108379696,0.0,-63.33694496406296,0.0,-51.18333390724634,0.0,-33.943578845979054,0.0,-62.20581608046297,0.0,-115.32705415160929,0.0,-148.41822649550127,0.0,17926.629805924087,0.1,cotasp,580001,1000000
138521.8351501883,1.0,-31.962752768471535,0.0,-43.38645613455797,0.0,-164.25643485435282,0.0,-54.79836613191047,0.0,682.8218970309892,0.0,-43.15630125894212,0.0,-50.212637765076366,0.0,-115.18692175998736,0.0,9427.740481845181,0.1,14812.94376583912,0.11000000000000001,cotasp,600001,1000000
163443.84406837978,1.0,-31.8742674028276,0.0,-36.728573495235366,0.0,-166.24058172741064,0.0,-45.53333922272069,0.0,-71.01614687188916,0.0,-43.92922826562623,0.0,-51.74728981877187,0.0,-111.80054961100068,0.0,994.7663255610902,0.0,16387.97404175254,0.1,cotasp,620001,1000000
154280.80005009664,0.9,-33.09691841984266,0.0,-57.19403254508503,0.0,-179.42353913536766,0.0,-69.10853620350625,0.0,-85.95284635260018,0.0,-50.1581859511749,0.0,-63.425324557713836,0.0,-118.66863677200506,0.0,10608.497334380418,0.0,16423.226936453975,0.09,cotasp,640001,1000000
171205.1750516086,1.0,-34.247303384674304,0.0,-53.80286834058766,0.0,-185.33868414894965,0.0,-54.73911543657168,0.0,-79.51769265893599,0.0,-56.10234260560229,0.0,-69.71246188954407,0.0,-118.7941668926953,0.0,480.31265591131415,0.0,17103.323307216233,0.1,cotasp,660001,1000000
185416.90339326658,1.0,-39.05296489422177,0.0,-47.966790581364556,0.0,-180.395667624998,0.0,-21.237217059429796,0.0,-53.8753534762782,0.0,-56.560865023748285,0.0,-49.751653531350485,0.0,-116.86015471619422,0.0,-136.46622108304018,0.0,18471.473650527598,0.1,cotasp,680001,1000000
174877.74220210005,1.0,-38.84652134987221,0.0,-50.61178670780991,0.0,-182.23401560793107,0.0,-28.68328501820134,0.0,-74.68919591821643,0.0,-52.66995969026236,0.0,-48.213155630835566,0.0,-118.7024478685216,0.0,1400.6010275178967,0.0,17568.369286182628,0.1,cotasp,700001,1000000
179664.91279858892,1.0,-38.56479322862185,0.0,-50.09516033032712,0.0,-169.48147109900862,0.0,-27.900917520769223,0.0,-36.87580799737157,0.0,-50.5854213548389,0.0,-44.62223973851651,0.0,-113.07010847630067,0.0,-122.10738052569556,0.0,17901.16094983175,0.1,cotasp,720001,1000000
160917.80925993543,1.0,-47.39318853320867,0.0,-44.19557986531683,0.0,-167.4556098050517,0.0,-19.219803639865354,0.0,-34.11375544258719,0.0,-55.5108726062561,0.0,-46.8847967101777,0.0,-117.94240041575691,0.0,-96.214665821395,0.0,16028.887858709586,0.1,cotasp,740001,1000000
158313.82966761035,0.9,-42.41974772361439,0.0,-67.75262232254265,0.0,-162.47912028150031,0.0,-20.844677313594055,0.0,-41.77551343978439,0.0,-52.583318450071964,0.0,-66.69753048710012,0.0,-116.11035999185394,0.0,1569.5608545539299,0.0,15931.272763215427,0.09,cotasp,760001,1000000
172102.64234496743,1.0,-43.537233425617146,0.0,-56.810864527765645,0.0,-125.8947432790776,0.0,-11.898018574369178,0.0,-42.401201647285056,0.0,-55.544812513829584,0.0,-55.34520950739318,0.0,-114.87997863208507,0.0,6380.361247422676,0.0,17797.669153028262,0.1,cotasp,780001,1000000
169915.42719794068,1.0,-38.221238610812144,0.0,-43.79810808343946,0.0,-107.31792057484795,0.0,-15.059979052813722,0.0,2003.7667832719976,0.0,-41.572259555782054,0.0,-56.78113159785348,0.0,-117.12578421549301,0.0,-93.03511735730926,0.0,17140.628244216437,0.1,cotasp,800001,1000000
191808.02360531545,1.0,-44.19133298289971,0.0,-38.68070800447225,0.0,-142.00969526460466,0.0,-50.179606287420505,0.0,-37.43308736124917,0.0,-38.66159089291248,0.0,8.194714202721556,0.0,-112.36834411867282,0.0,-107.64263382499942,0.0,19124.505132078095,0.1,cotasp,820001,1000000
161438.70532352774,1.0,-41.47022909537827,0.0,-37.01106300151916,0.0,-134.22068103776567,0.0,-41.74683886876155,0.0,-32.98661858076228,0.0,-38.021718962474196,0.0,-50.87985730719258,0.0,-117.40292559046232,0.0,-92.00027901643716,0.0,16085.2965112067,0.1,cotasp,840001,1000000
155339.69392260746,0.9,-39.23180788256584,0.0,-33.42310057466008,0.0,-137.45723676093502,0.0,-43.50189950967437,0.0,-46.57935313949864,0.0,-29.88717401940276,0.0,-62.80780902410057,0.0,-114.98069797516408,0.0,-106.97630051791039,0.0,15472.484854320352,0.09,cotasp,860001,1000000
162102.67253332995,1.0,-39.60237633730476,0.0,-34.96244249956943,0.0,-106.37314617806655,0.0,-48.59508877673372,0.0,-48.89364519130809,0.0,-28.19834888200027,0.0,-52.64160234852128,0.0,-107.1617908562245,0.0,-103.46940997482474,0.0,16153.277468228547,0.1,cotasp,880001,1000000
181765.1999011151,1.0,-41.599827476383126,0.0,-30.895223179286763,0.0,-99.26943934762588,0.0,-41.81497187365842,0.0,-100.45560569168188,0.0,-26.832906567514396,0.0,-62.43044036521875,0.0,-107.82691839511999,0.0,-96.77187308314743,0.0,18115.73026951355,0.1,cotasp,900001,1000000
153459.71534332194,1.0,-42.76697423846866,0.0,-41.386689655003075,0.0,-89.63106934245968,0.0,-33.199596887171396,0.0,-111.93180865881479,0.0,-26.613755021063206,0.0,-62.81005525409792,0.0,-104.97766041004532,0.0,-107.83820451967874,0.0,15283.855952933513,0.1,cotasp,920001,1000000
172434.29582263273,1.0,-32.185885347867206,0.0,-27.765630503740653,0.0,-84.51949798403652,0.0,-31.348412916637784,0.0,-105.1097104699716,0.0,-30.892607841488587,0.0,-67.18885864941916,0.0,-103.85196055757096,0.0,-108.52670050912229,0.0,17184.290655785288,0.1,cotasp,940001,1000000
156351.66010247526,1.0,-38.369993673619334,0.0,-16.12626563707347,0.0,5.25812242864964,0.0,-29.788471679217725,0.0,-110.7648925353216,0.0,-25.760540337906804,0.0,-59.20101142491236,0.0,-108.3168092374523,0.0,-93.63147220982506,0.0,15587.495876816862,0.1,cotasp,960001,1000000
181365.3191438199,1.0,-34.62869604462788,0.0,-19.96209648964149,0.0,-107.9124970514235,0.0,-37.04371540559392,0.0,-78.5159233269505,0.0,51.712526435986526,0.0,-58.50089742647255,0.0,-105.90861324962589,0.0,-88.67361055205923,0.0,18088.588562070952,0.1,cotasp,980001,1000000
176460.31524070806,1.0,-28.178121762276305,0.0,418.66601599852254,0.0,-40.01757345685739,0.0,-54.01126522934474,0.0,4627.86144254536,0.1,-25.178853758600773,0.0,-73.51185649176367,0.0,-113.5739414292131,0.0,-100.41816924117276,0.0,18107.195291788274,0.11000000000000001,cotasp,1000001,1000000
177887.98533507047,1.0,-28.649574679997773,0.0,390.806797270999,0.0,-74.91052292672126,0.0,-65.15497493067443,0.0,-69.05469321303221,0.0,134.27560902565762,0.0,-75.87138255132975,0.0,-113.37929399392526,0.0,-99.70181170604378,0.0,17788.63454873654,0.1,cotasp,1020001,1000000
174759.63664184016,1.0,-9.310041844897228,0.0,-19.814746602321563,0.0,-102.6033927342722,0.0,-48.79076265556124,0.0,-58.23599515404726,0.0,-31.308490126201168,0.0,-82.56234701284788,0.0,-113.18792227591652,0.0,-104.40659947196431,0.0,17418.941634396215,0.1,cotasp,1040001,1000000
163792.9576619754,1.0,27.934789347716467,0.0,-35.76631612335426,0.0,-128.84856575424539,0.0,-84.78086796199348,0.0,-77.86090261006005,0.0,-26.25162140430791,0.0,-105.21272893429871,0.0,-111.61668051298166,0.0,4306.706253672259,0.0,16755.72610216941,0.1,cotasp,1060001,1000000
142884.12977846488,0.8,3931.8202561424578,0.0,-36.87095041379139,0.0,-93.23188047451877,0.0,-77.65105946536167,0.0,-81.37965574123258,0.0,2.405129281206416,0.0,-119.5001851600249,0.0,-93.67236259487316,0.0,-96.87178603872954,0.0,14621.9177284,0.08,cotasp,1080001,1000000
166021.4705595482,0.9,11053.02690049712,0.0,267.34196692955845,0.0,-98.71366639883837,0.0,-85.84558026518678,0.0,-79.342409973336,0.0,-21.179886442745964,0.0,-136.39102877500764,0.0,-79.38200560440832,0.0,23.10909090392113,0.0,17686.409394041926,0.09,cotasp,1100001,1000000
185848.06666496323,1.0,44134.53440178173,0.1,482.57952127211865,0.0,-110.31136950841521,0.0,-85.18118864726851,0.0,-63.60791062163686,0.0,-20.412774013665313,0.0,-119.89003258463993,0.0,-113.58938044204783,0.0,-91.17885693090707,0.0,22986.100907526852,0.11000000000000001,cotasp,1120001,1000000
186688.75679227823,1.0,48926.264073239035,0.3,127.68669809019059,0.0,-143.12569338163644,0.0,-79.56976974298996,0.0,-79.19213522551004,0.0,-31.136617912321146,0.0,-130.25430053786806,0.0,-114.80332398338132,0.0,4843.372437835687,0.0,24000.79981606594,0.13,cotasp,1140001,1000000
175317.79478230263,1.0,33453.25773364012,0.2,506.3880317343575,0.0,-130.12366390482458,0.0,-77.57998423216392,0.0,-64.85712908073455,0.0,-18.424855607929366,0.0,-103.18424549634194,0.0,-102.70683144427755,0.0,-75.35968724227085,0.0,20870.52041506685,0.12,cotasp,1160001,1000000
161668.3345828072,0.9,60977.90476926364,0.2,563.0039353726082,0.0,101.16155855954712,0.0,-82.70171755959065,0.0,-43.63179327688785,0.0,792.1580362979657,0.0,-114.21364903052094,0.0,-106.14681362749923,0.0,-44.575555816953674,0.0,22371.12933529895,0.11000000000000001,cotasp,1180001,1000000
178515.68254951405,1.0,126227.49765771706,0.5,21.831243937279872,0.0,-87.89649464853713,0.0,-74.879128287901,0.0,-67.60219995614786,0.0,443.1968832733579,0.0,-78.51131981416303,0.0,-82.04037741178897,0.0,5789.353646393863,0.0,31060.6632460717,0.15,cotasp,1200001,1000000
175916.6321635765,1.0,84237.39977794077,0.4,23.283646220052226,0.0,-73.5482235032152,0.0,-86.21255031001304,0.0,-75.51394039369248,0.0,1323.2328328640613,0.0,-120.12693028505427,0.0,-98.78923013724695,0.0,319.6655423763559,0.0,26136.602308834852,0.13999999999999999,cotasp,1220001,1000000
167602.50364116914,0.9,64767.04068883839,0.3,74.06206939665759,0.0,-105.52387112011027,0.0,-76.82722757143152,0.0,-56.21663683474026,0.0,330.6070029487309,0.1,-116.50735422854788,0.0,-102.52084409356374,0.0,4224.965614575515,0.0,23654.158308308,0.13,cotasp,1240001,1000000
178066.3894531198,1.0,143951.17174558496,0.7,-59.4065553550358,0.0,-131.67742095448787,0.0,-76.44364417534564,0.0,-56.443235098937386,0.0,-18.52898827132193,0.0,-143.06658181740352,0.0,-96.17887960751231,0.0,743.4268208439638,0.0,32217.924271426855,0.16999999999999998,cotasp,1260001,1000000
181192.8603085828,1.0,103812.31886694077,0.4,-70.26868211245066,0.0,-133.8639428099576,0.0,-76.5552072471028,0.0,-58.3839741212088,0.0,386.07009919419545,0.0,-119.61085893763486,0.0,-101.1586600968279,0.0,8274.444511579262,0.0,29310.58524609719,0.13999999999999999,cotasp,1280001,1000000
175164.55889160774,1.0,145872.60520642617,0.7,-74.29452310224522,0.0,-126.24345498699199,0.0,-75.65959772158223,0.0,158.73750365116578,0.0,1197.2617834945424,0.0,-85.56024807244336,0.0,-105.04261379724373,0.0,5137.7830027011805,0.0,32706.414595020033,0.16999999999999998,cotasp,1300001,1000000
179716.3391842625,1.0,188175.27354211584,0.9,-72.52146523663663,0.0,-109.44321826105086,0.0,-72.4433279602918,0.0,139.30653463106512,0.0,343.9929099094335,0.0,-101.87825198714036,0.0,-94.21904008052476,0.0,3691.2370904989657,0.0,37161.564395789224,0.19,cotasp,1320001,1000000
191533.30022045487,1.0,126670.2104648845,0.5,-60.14498473337194,0.0,-114.02578132836383,0.0,-72.68546034864046,0.0,-32.294558779437025,0.0,77.5247964543954,0.0,-82.43649248995303,0.0,-75.86308472513667,0.0,9684.373283252144,0.0,32752.795840264094,0.15,cotasp,1340001,1000000
187201.2713372183,1.0,140413.55013991427,0.6,153.72705110834417,0.0,-119.56856097752407,0.0,-75.98626751519308,0.0,-35.325951610158874,0.0,229.7141270064297,0.0,-97.42373512919646,0.0,-73.63924804789474,0.0,4656.630058573377,0.0,33225.294895054074,0.16,cotasp,1360001,1000000
170456.75107495117,0.9,137478.71021849156,0.5,220.65475708838238,0.0,-120.59262751341666,0.0,-70.17218956453966,0.0,-31.870943247279893,0.0,162.82375948950042,0.0,-113.03297217133004,0.0,-101.16471004905212,0.0,-104.60928926672611,0.0,30777.749707820833,0.13999999999999999,cotasp,1380001,1000000
157846.15702308176,1.0,184669.51278953202,0.8,-59.47069037315596,0.0,-105.61878459465822,0.0,-78.0697416546646,0.0,-34.416412940168655,0.0,-23.2820367814913,0.0,-79.53618911104789,0.0,-96.18277179406967,0.0,7747.577505444996,0.0,34978.66706908094,0.18,cotasp,1400001,1000000
149000.199039661,0.9,113028.02349079963,0.4,-79.09616600016838,0.0,-50.17619443593803,0.0,-76.99296758626987,0.0,-40.397786422090576,0.0,-25.02039265323765,0.0,-91.67916177923078,0.0,-92.99263113157981,0.0,578.9797752010721,0.0,26215.08470056532,0.13,cotasp,1420001,1000000
156211.55415335295,0.9,177069.14903492446,0.7,-77.07828045301683,0.0,-129.99544787176006,0.0,-75.70544332190018,0.0,-50.96035107305896,0.0,-26.534722041158687,0.0,-110.97914636825617,0.0,-105.7819766904576,0.0,1493.8461904598519,0.0,33419.751401091766,0.16,cotasp,1440001,1000000
177549.47877873172,0.9,134323.4905343554,0.4,-68.0590670835086,0.0,-133.905766570017,0.0,-72.51418569921836,0.0,-53.179619361907235,0.0,720.5423066685397,0.0,-117.11057617163017,0.0,-103.34672181082487,0.0,-123.17723574021,0.0,31192.221844731837,0.13,cotasp,1460001,1000000
157463.09126870558,0.9,165697.49291204428,0.6,-67.6557576672366,0.0,-149.275456775226,0.0,-71.28943734512634,0.0,-60.31295457714018,0.0,151.41686558120296,0.0,-109.0635949011502,0.0,-96.62637107257436,0.0,-48.72722519941795,0.0,32270.905024879314,0.15,cotasp,1480001,1000000
185179.81389993668,1.0,187396.4708501098,0.8,-42.50251501996686,0.0,-172.27207526866005,0.0,-77.1084432416882,0.0,-58.12408600283275,0.0,619.5911158317695,0.0,-118.2817175615096,0.0,-98.1718724842494,0.0,-106.37762408528154,0.0,37252.30375322139,0.18,cotasp,1500001,1000000
181348.71707894804,1.0,204679.22231181542,0.7,-69.6039561152738,0.0,-155.18932070367606,0.0,-78.82752868804748,0.0,-54.20795161506129,0.0,-50.23691739148898,0.0,-114.17951618764428,0.0,-101.9701868972235,0.0,-152.78396203279712,0.0,38525.09400511323,0.16999999999999998,cotasp,1520001,1000000
175234.0965002544,1.0,193016.67225648218,0.6,-60.23089019972382,0.0,-112.15803734311089,0.0,-79.18555810133003,0.0,-54.236194282656506,0.0,-23.624717796707863,0.0,-128.9532363665349,0.0,-72.54633798794154,0.0,-154.05773885309648,0.0,36756.57760458055,0.16,cotasp,1540001,1000000
169068.966170605,0.9,234105.77722031396,0.9,-54.80483574168652,0.0,-145.82935064056161,0.0,-80.32522962455245,0.0,-57.75411279522905,0.0,-29.53364332662424,0.0,-102.15380491320406,0.0,-66.96686871020464,0.0,-167.13532568664604,0.0,40247.02402194802,0.18,cotasp,1560001,1000000
132221.6195510275,0.8,237556.53099831956,0.9,-58.092735623338896,0.0,-118.7016290911557,0.0,-82.43828997179644,0.0,-58.49730550475597,0.0,487.7401634448307,0.0,-114.693147612183,0.0,-75.25866168216476,0.0,-159.31238004405736,0.0,36959.88965632623,0.17,cotasp,1580001,1000000
191390.0726883894,1.0,176858.4092416101,0.7,-54.83351535605559,0.0,-143.92328691400655,0.0,-83.88294859342483,0.0,-53.780306905584325,0.0,25.431609973218873,0.0,-123.34938648681342,0.0,-83.10775887432246,0.0,-150.88345964838777,0.0,36758.01528771941,0.16999999999999998,cotasp,1600001,1000000
145484.73017771522,0.8,227654.51574731944,0.9,-48.01935265315417,0.0,-156.13553225023117,0.0,-82.16163077138512,0.0,-55.24742932146879,0.0,-93.54673745647149,0.0,-124.19131889528394,0.0,-96.0566067534404,0.0,-131.41756257342996,0.0,37235.24697543598,0.17,cotasp,1620001,1000000
150649.33846260625,0.9,218149.35745576708,0.9,-23.09320564306586,0.0,-153.2059973507673,0.0,-83.84922108581515,0.0,-73.82163114712735,0.0,0.813387282111006,0.0,-142.04856517201753,0.0,-95.42330447530833,0.0,-114.09563753718844,0.0,36811.39717432442,0.18,cotasp,1640001,1000000
157667.61503071294,0.8,185160.9191827805,0.8,-46.627401483690555,0.0,-158.05188596557932,0.0,-85.42281967989956,0.0,-75.59378879537513,0.0,80.31205396410324,0.1,-114.98880804847627,0.0,-50.594084281297306,0.0,60.698476920359965,0.0,34243.826595612365,0.17,cotasp,1660001,1000000
185122.1299022646,1.0,227390.04477491192,0.8,-41.10043675425855,0.0,-125.5402442159185,0.0,-79.68515334547094,0.0,-52.86945554569178,0.0,-81.16473529026926,0.0,-130.7815619627813,0.0,-46.437169374128146,0.0,141.3218915725574,0.0,41209.59178122606,0.18,cotasp,1680001,1000000
174848.763461861,1.0,193945.31239011884,0.7,-40.96219433433369,0.0,-156.65898019932737,0.0,-71.32357810341216,0.0,-47.307478364052926,0.0,-16.585624653911132,0.0,-151.4945697562158,0.0,-51.124421014815645,0.0,2084.6270169076715,0.1,37034.32460224615,0.18,cotasp,1700001,1000000
191563.81516747733,1.0,206962.92983356124,0.7,-43.51522939876842,0.0,-154.76454629801552,0.0,-70.1482612667505,0.0,-60.63832239270978,0.0,37.45932384174894,0.0,-78.95686716354273,0.0,-69.70687133077593,0.0,4159.888146546588,0.1,40224.63623735763,0.18,cotasp,1720001,1000000
