0-hammer-v1/return,0-hammer-v1/success,1-push-wall-v1/return,1-push-wall-v1/success,2-faucet-close-v1/return,2-faucet-close-v1/success,3-push-back-v1/return,3-push-back-v1/success,4-stick-pull-v1/return,4-stick-pull-v1/success,5-handle-press-side-v1/return,5-handle-press-side-v1/success,6-push-v1/return,6-push-v1/success,7-shelf-place-v1/return,7-shelf-place-v1/success,8-window-close-v1/return,8-window-close-v1/success,9-peg-unplug-side-v1/return,9-peg-unplug-side-v1/success,avg_return,test/deterministic/average_success,cl_method,x,steps_per_task,train/active_env
151226.76239880084,1.0,111332.92122783868,0.5,-36.22996755560237,0.0,-154.49254569038334,0.0,-22.076958714513214,0.0,3686.319210578124,0.0,-38.82286675417354,0.0,-111.9134161041429,0.0,10927.217888705523,0.0,3704.903100109789,0.0,28051.45880712141,0.15,cotasp,1700001,1000000,1
83321.63907524124,0.6,112053.69404842312,0.6,-28.62819801463788,0.0,-150.23954847553534,0.0,-47.99778050503493,0.0,6606.744699237963,0.1,-32.776950527168296,0.0,5.075234490827672,0.0,5.509241343840363,0.0,5239.883056645636,0.0,20697.290287786025,0.13,cotasp,1720001,1000000,1
109327.65314396974,0.9,82389.64457581882,0.3,-29.38515659295273,0.0,-159.77320680537954,0.0,-51.17171149209021,0.0,6221.142593958103,0.1,-29.62667097234024,0.0,-107.3782088749645,0.0,877.050131313006,0.0,4911.513426405209,0.0,20334.96689167272,0.13,cotasp,1740001,1000000,1
107955.2422404819,0.7,98710.59585560266,0.4,-34.03752282529671,0.0,-150.01892016832286,0.0,-49.76020260252798,0.0,31.730828686507003,0.0,1432.9218131948571,0.0,-95.67833071065228,0.0,69.52861124998951,0.0,8519.663526595514,0.0,21639.01878995046,0.11,cotasp,1760001,1000000,1
103042.29971714447,0.9,117920.08263002356,0.6,-32.484092766240465,0.0,-154.53401767199065,0.0,-49.84954380401302,0.0,798.1345428791332,0.0,92.30434468782116,0.0,-86.51331368283448,0.0,-17.425283642915296,0.0,7030.44724357041,0.0,22854.24622267374,0.15,cotasp,1780001,1000000,1
112305.37925792322,0.8,155615.50251822325,0.8,-34.4818661912562,0.1,-153.2979285199603,0.0,-52.73482078167441,0.0,956.7994853406892,0.0,61.9642620392814,0.0,-95.4711652995746,0.0,-47.26302103944517,0.0,4177.723177580519,0.0,27273.411989927507,0.17,cotasp,1800001,1000000,1
117228.03524276328,0.8,157699.19243889354,0.7,-0.78020901164181,0.0,-150.8022516332323,0.0,-51.227822673801576,0.0,-81.35481519248688,0.0,-41.61160732933724,0.0,-99.54188840685184,0.0,-48.10288009795848,0.0,2866.103620231429,0.0,27731.99098275429,0.15,cotasp,1820001,1000000,1
73344.39685809883,0.6,151734.8898826983,0.6,-32.729050482757835,0.0,-155.13750259348987,0.0,-53.6354223905692,0.0,25.46182233132737,0.0,-47.15443954798372,0.0,-113.08604882214745,0.0,-48.991129502433246,0.0,3917.4297301820006,0.0,22857.14446999711,0.12,cotasp,1840001,1000000,1
113240.11477580691,1.0,143329.31296572805,0.7,3281.990700137622,0.0,-153.10441831239123,0.0,-54.81876002981632,0.0,90.58097680537088,0.0,-38.523577922197376,0.0,-107.3134291689357,0.0,-48.68952214220288,0.0,1496.7729191280473,0.0,26103.63226300304,0.1699999999999999,cotasp,1860001,1000000,1
98757.84224449271,0.8,133282.62160337513,0.6,1251.0089668209537,0.0,-146.5678166605985,0.0,-48.45980112947196,0.0,2451.1613520796204,0.1,-49.19408854343421,0.0,-106.2008016792736,0.0,-54.52087394272805,0.0,5847.884428717392,0.0,24118.557521353032,0.15,cotasp,1880001,1000000,1
94855.39011915847,0.8,198260.51301882445,0.8,602.6002186249814,0.0,-155.95880669535035,0.0,-50.33124778438015,0.0,528.4593849635463,0.0,18.40951287084054,0.0,-112.82534241979378,0.0,-44.67662403454024,0.0,7627.847725469437,0.0,30152.94279589777,0.16,cotasp,1900001,1000000,1
101533.12677533548,0.8,235647.00363467247,0.9,-36.82962847579949,0.0,-112.07011370113877,0.0,-50.76445560123148,0.0,-54.29261478207805,0.0,6.204857368416528,0.0,-129.91037849829192,0.0,-53.88240274112748,0.0,3785.39371590809,0.0,34053.39793894849,0.17,cotasp,1920001,1000000,1
81275.52620892093,0.7,152805.60472005664,0.5,269.72487321004394,0.0,-143.7887058312208,0.0,-48.95214739237685,0.0,-51.74848449895486,0.0,-38.26369819952277,0.0,-101.94204187087142,0.0,109.04315405975274,0.0,721.4210520589979,0.1,23479.66249305134,0.13,cotasp,1940001,1000000,1
100873.16768236304,0.9,153858.9673479632,0.7,-33.90059874322013,0.0,-143.3970591936074,0.0,-52.68702297866413,0.0,-57.39395369610636,0.0,-25.556493081475317,0.0,-85.27610848918478,0.0,1250.4095729484968,0.0,4159.6496983105735,0.0,25974.398306540297,0.16,cotasp,1960001,1000000,1
97732.82370785138,0.7,130888.17484208648,0.5,-28.87489695325005,0.0,-133.99060594516774,0.0,-58.00692697516725,0.0,-46.63443664272512,0.0,590.5939473730944,0.0,-111.86678845894652,0.0,-53.93170319179594,0.0,6232.623987221057,0.0,23501.09111263649,0.12,cotasp,1980001,1000000,1
147713.2652931689,1.0,154070.58560719117,0.6,-34.25218038764317,0.0,-146.23350024384976,0.0,-115.86427647942604,0.0,-68.3858244520192,0.0,2472.175124346541,0.0,-87.92098772053323,0.0,-56.94804206879902,0.0,704.8997392011753,0.0,30445.13209525555,0.16,cotasp,2000001,1000000,2
110356.0480476863,0.8,160743.327473869,0.8,807.7693307555819,0.0,-151.36948827243413,0.0,-88.71026122295511,0.0,-64.86166153762656,0.0,90.73054521758404,0.0,-95.59742387821558,0.0,-55.39287696055736,0.0,125.17786805635994,0.0,27166.712155371304,0.16,cotasp,2020001,1000000,2
97967.02138674556,0.7,196639.04886965788,0.8,12354.311205415672,0.0,-152.53698357544687,0.0,-74.28862773404185,0.0,741.7807321024848,0.0,332.1514964206816,0.0,-88.67534993015514,0.0,-55.63646656939687,0.0,773.7430537585649,0.0,30843.691931629182,0.15,cotasp,2040001,1000000,2
122213.05240113624,0.9,175205.0376204305,0.8,7225.98745505698,0.0,-162.3003952077089,0.0,-68.82872171007418,0.0,226.31461306780437,0.0,227.3485000078396,0.0,-85.54189702065896,0.0,-57.78237364816231,0.0,1128.1459476093628,0.0,30585.14331497221,0.17,cotasp,2060001,1000000,2
99634.10956153554,0.7,134589.3992651227,0.6,12369.957507417286,0.0,-158.792581107544,0.0,-90.20943380745736,0.0,-67.91703125623062,0.0,480.8940445028505,0.0,-109.04018402605864,0.0,-58.1799708801906,0.0,7469.452849887287,0.0,25405.967402738817,0.1299999999999999,cotasp,2080001,1000000,2
115878.13349529928,0.9,176532.08993717897,0.7,13098.644135444094,0.0,-162.38730562251538,0.0,-89.6086096225762,0.0,545.758595533428,0.0,2011.17178187489,0.0,-114.79888008498476,0.0,-57.98583701555472,0.0,1966.6502493722728,0.0,30960.76675623573,0.16,cotasp,2100001,1000000,2
134488.1223156805,1.0,160279.12883338545,0.7,18913.57931925178,0.0,-134.74049916777216,0.0,-90.61307935015157,0.0,-68.37430127000917,0.0,2559.326435988255,0.0,-88.31253771097934,0.0,-64.64074475454873,0.0,3775.028567816968,0.0,31956.850430986942,0.1699999999999999,cotasp,2120001,1000000,2
62180.06377266668,0.5,176190.85689165982,0.8,32356.842828781733,0.2,-156.56698656842553,0.0,-77.15290249164472,0.0,-60.76617761092547,0.0,476.64341966773856,0.0,-100.48501735365907,0.0,-58.27278134180483,0.0,2770.6946739693744,0.0,27352.185772137884,0.15,cotasp,2140001,1000000,2
113844.48088356583,0.8,130501.24015835053,0.6,26859.50628483772,0.3,-152.47113425368923,0.0,-122.5143370470233,0.0,-59.233533405190144,0.0,125.53749786312204,0.0,-28.393756218192785,0.0,-77.93063980158881,0.0,2389.34266728865,0.0,27327.956409118025,0.1699999999999999,cotasp,2160001,1000000,2
118580.43529222708,0.9,149254.51108465035,0.5,28713.990826765374,0.3,-129.96130980883373,0.0,-123.97002053638406,0.0,-75.51530823624633,0.0,15638.489525463028,0.1,-99.17341886464231,0.0,-73.2063053191022,0.0,867.528698519092,0.0,31255.31290648597,0.18,cotasp,2180001,1000000,2
93957.62425498998,0.8,145054.62674951457,0.6,33876.48432258675,0.3,-136.794707477532,0.0,-115.8068014171144,0.0,-76.9948973879709,0.0,348.4524408600234,0.0,-89.98684364307178,0.0,-81.84101534420465,0.0,4866.940769423861,0.0,27760.27042721053,0.1699999999999999,cotasp,2200001,1000000,2
108964.80373452918,0.8,67679.40665069262,0.2,40705.3444294458,0.3,-136.920322324398,0.0,-121.21598477611596,0.0,-71.00289825156122,0.0,15.944047569584786,0.0,-107.99993324856368,0.0,-80.42698300115694,0.0,14549.034599370876,0.1,23139.69673400063,0.14,cotasp,2220001,1000000,2
100118.63459005977,0.7,153722.0432705222,0.6,67999.2133334694,0.5,-143.5348179863598,0.0,-108.25390566880556,0.0,-64.33526451136115,0.0,700.7111554423857,0.0,-109.36788442776768,0.0,-54.22574777828535,0.0,12288.02073175796,0.0,33434.89054608792,0.18,cotasp,2240001,1000000,2
109252.59261986973,0.8,99218.17661080798,0.5,57824.74627358086,0.7,-149.68206198233756,0.0,-97.9009709512527,0.0,10465.740087584858,0.1,105.68941905100615,0.0,-124.01151508592984,0.0,-68.10839583118197,0.0,9611.786581184586,0.0,28603.902864822838,0.21,cotasp,2260001,1000000,2
85438.84477087154,0.6,107133.9881070336,0.5,69914.93313102414,0.3,-159.9368664212262,0.0,-106.75226849511532,0.0,38977.00223710343,0.2,29.63784466593676,0.0,-133.26142534156332,0.0,-71.00233264170508,0.0,2525.8447992685165,0.0,30354.92979970676,0.16,cotasp,2280001,1000000,2
116867.7521457572,1.0,120903.52557899212,0.6,71466.35640083847,0.7,-150.10813894920102,0.0,-112.60685007268546,0.0,370.7624520266953,0.0,30.71160520425671,0.0,-126.47094166696556,0.0,-41.4382204680075,0.0,712.5209241060782,0.0,30992.100495576797,0.2299999999999999,cotasp,2300001,1000000,2
137284.53377801337,0.9,189455.3819770952,0.7,60787.97140142425,0.6,-143.27810640164495,0.0,-109.6088147508073,0.0,567.2810426488402,0.0,35.877288929875405,0.0,-132.27259030941104,0.0,-42.756964210039946,0.0,2015.7639373322047,0.0,38971.88929497719,0.22,cotasp,2320001,1000000,2
100339.23894609872,0.8,97737.77970343712,0.4,63855.373647763045,0.5,-155.42742507846702,0.0,-108.087026391015,0.0,1078.3880589891005,0.0,24.34443790672073,0.0,-112.34101518173104,0.0,1195.3045914017562,0.0,4213.72395649343,0.0,26806.829787543866,0.17,cotasp,2340001,1000000,2
71394.00732820401,0.5,134688.81146796342,0.5,63563.66497242219,0.6,-159.23694125785042,0.0,-110.43205981268304,0.0,-43.139240518797,0.0,155.19835507206648,0.0,-134.1244929217865,0.0,16.03863947878301,0.0,3782.761322354407,0.0,27315.35493509837,0.16,cotasp,2360001,1000000,2
93499.16510150804,0.8,183749.05334868788,0.7,89081.59760804789,0.6,-154.04666902178664,0.0,-117.10842238147782,0.0,9600.194740383373,0.0,66.78876361574936,0.0,-133.7575816587464,0.0,383.6116219874663,0.0,7620.968158697081,0.0,38359.64666698656,0.21,cotasp,2380001,1000000,2
98113.59135249788,0.8,149834.4445811088,0.7,70640.32713603081,0.5,-167.51336581430274,0.0,-104.42332305239508,0.0,965.1783994751634,0.0,307.32375925034904,0.0,-129.09003736331783,0.0,143.6139545229464,0.0,9045.432181167587,0.0,32864.88846378236,0.2,cotasp,2400001,1000000,2
131100.75510532456,1.0,171247.28441410162,0.7,82197.06888369806,0.4,-174.85527539675633,0.0,-99.85759865582573,0.0,1567.4998542231665,0.0,6626.759729092797,0.0,-128.60274837790402,0.0,-60.16077785171908,0.0,10063.357135860526,0.0,40233.92487220186,0.21,cotasp,2420001,1000000,2
112494.24515576458,0.9,116343.16530422895,0.6,117052.05068339256,0.8,-164.76905119391284,0.0,-81.16689573280499,0.0,1784.7926229023178,0.0,662.5301894917213,0.0,-135.03178332805584,0.0,-42.11434850509703,0.0,2421.144953536233,0.0,35033.48468305565,0.2299999999999999,cotasp,2440001,1000000,2
87125.05121996181,0.6,113303.80645053128,0.5,121508.88889051686,0.6,-175.330492868028,0.0,-71.50172311971812,0.0,1163.2115574197212,0.0,16.770894002277327,0.0,-97.70632432789026,0.0,-34.47382119005544,0.0,5501.953390233787,0.0,32824.067004116005,0.17,cotasp,2460001,1000000,2
86113.53870105767,0.6,172707.66963382834,0.7,69016.72932050035,0.7,-180.8258990195934,0.0,-72.0505521533311,0.0,1192.2772334651115,0.0,-41.694108042571465,0.0,-125.53522695783391,0.0,-22.87848678114932,0.0,5193.118969183031,0.0,33378.034958508,0.1999999999999999,cotasp,2480001,1000000,2
101421.25730713442,0.8,95237.54321454672,0.4,102812.86321190045,0.5,-154.16637202244388,0.0,-64.04581607536738,0.0,-52.592242166580434,0.0,193.22921903295008,0.0,-102.15321296671168,0.0,-43.93324859183559,0.0,146.8048259408336,0.0,29939.480688673248,0.17,cotasp,2500001,1000000,2
108228.79682639416,1.0,150594.4699958494,0.5,112619.72516440686,0.9,-166.34854291332775,0.0,-81.66192893921001,0.0,-54.27269388632212,0.0,15.745190861428627,0.0,-93.93763488288192,0.0,-44.16414495105634,0.0,891.0289767086618,0.0,37190.93812086477,0.24,cotasp,2520001,1000000,2
120698.36154478411,0.9,190032.63586002027,0.8,110332.58281149175,1.0,-172.03560391194006,0.0,-62.38422693878156,0.0,-66.24762495433275,0.0,-67.79108807739725,0.0,-98.4039500681574,0.0,-42.18761061654245,0.0,-47.64429001402237,0.0,42050.6885821715,0.27,cotasp,2540001,1000000,2
93223.34202371383,0.8,185610.9075416078,0.8,137726.8165992796,0.6,-161.2026835337538,0.0,-59.49021298261848,0.0,2869.342373916324,0.0,-34.207697015790124,0.1,-96.89833574638428,0.0,-31.288627188678213,0.0,9870.15460114627,0.0,42891.74755831967,0.23,cotasp,2560001,1000000,2
130631.203243977,1.0,136894.17010591188,0.6,152982.7304231393,0.8,-150.86089895169331,0.0,-60.769604022663806,0.0,-24.924705175789047,0.0,-50.440094851741165,0.0,-109.97407627332908,0.0,162.83315074087935,0.0,3760.3324006779817,0.0,42403.42999451718,0.24,cotasp,2580001,1000000,2
132897.0972749724,0.9,127987.5871700758,0.6,115304.4615299283,0.7,-164.95133221773216,0.0,-81.21268015458509,0.0,608.1753395885164,0.0,-38.14043665492389,0.0,-103.40288931541394,0.0,-54.935255241354525,0.0,3859.013512356802,0.0,38021.369223333786,0.22,cotasp,2600001,1000000,2
49176.16445644402,0.6,223936.45756315967,0.8,112742.69075296244,0.8,-146.21550637113626,0.0,-57.42814305460571,0.0,916.1840436197326,0.0,107.73480975168556,0.0,-93.6026187902651,0.0,-27.742427328669304,0.0,2207.245425193335,0.1,38876.14883555862,0.23,cotasp,2620001,1000000,2
122696.93545770788,0.8,148591.95072332252,0.6,138671.42700248404,0.9,-154.75777213671384,0.0,-52.980324251750176,0.0,387.38664249627874,0.0,-55.898608855877455,0.0,-93.30238323286116,0.0,73.13610291254575,0.0,4302.005377173451,0.1,41436.59022176194,0.24,cotasp,2640001,1000000,2
133033.36179963103,1.0,125621.71817073948,0.5,121036.67338600248,0.9,-148.05405433581905,0.0,-58.90013573333887,0.0,-59.66590591587756,0.0,-57.02402641328486,0.0,-102.2783902797415,0.0,-59.97094179756368,0.0,2376.847151309008,0.0,38158.27070532064,0.24,cotasp,2660001,1000000,2
77047.42562613767,0.6,104226.53192159772,0.5,120900.32005446736,1.0,-157.84667115460684,0.0,-61.10708183402876,0.0,59.92293879805781,0.0,-65.6262070876061,0.0,-100.4453469671913,0.0,-52.597671553856784,0.0,4204.696810017992,0.0,30600.127437242143,0.21,cotasp,2680001,1000000,2
90929.08355495751,0.7,111562.5534653347,0.4,128083.88346352824,1.0,-157.93886761484427,0.0,-53.86945529726984,0.0,1475.215340224681,0.0,-97.86711568465576,0.0,-93.41530643387698,0.0,-60.32955332763775,0.0,6086.381394634574,0.0,33767.369692032145,0.21,cotasp,2700001,1000000,2
86500.31878898403,0.7,144304.370688938,0.6,147090.26891442554,1.0,-143.22761670673873,0.0,-52.72903476102924,0.0,1896.997991357952,0.0,-73.41560566553527,0.0,-94.44657134500306,0.0,-65.49381512119405,0.0,4481.872185190309,0.0,38384.45159252964,0.2299999999999999,cotasp,2720001,1000000,2
101111.2509218508,0.8,172929.7701696541,0.7,119552.34240104049,0.9,-160.00182113546344,0.0,-55.41702451222667,0.0,2285.939234696779,0.0,-79.30931724893267,0.0,-100.11878776173523,0.0,-67.35508735497986,0.0,5190.005792474616,0.0,40060.710648170345,0.24,cotasp,2740001,1000000,2
88464.84425213361,0.6,122204.81903930704,0.5,133114.71702360664,1.0,-153.2217641158043,0.0,-50.95241820951746,0.0,2828.5437929502173,0.0,-49.254899891023136,0.0,-101.67395549679512,0.0,-66.06875514197307,0.0,10705.840644743012,0.1,35689.75929598854,0.22,cotasp,2760001,1000000,2
101541.616437361,0.8,128799.71024160078,0.5,151150.37384324856,0.9,-146.70960978426265,0.0,-54.03514606773719,0.0,3435.4128950688305,0.0,-77.49748392092454,0.0,-107.92534846709717,0.0,-63.94280514208523,0.0,1773.6431475405643,0.0,38625.06461714376,0.22,cotasp,2780001,1000000,2
74482.07652451996,0.5,121810.92241688076,0.5,120061.4111512536,0.8,-142.66466339714125,0.0,-57.45849264774876,0.0,1389.382877102781,0.0,121.31746304876526,0.0,-91.70276133699888,0.0,-63.58596472267881,0.0,893.6604722307327,0.0,31840.335902293205,0.18,cotasp,2800001,1000000,2
142817.8294544574,1.0,124145.87287672768,0.5,129002.07774310638,0.8,-157.41651906856222,0.0,-58.08989858482416,0.0,646.5891988155375,0.0,-25.982626237314445,0.0,-113.26772955563813,0.0,-68.42077305687987,0.0,2078.2532277058763,0.0,39826.74449543096,0.2299999999999999,cotasp,2820001,1000000,2
116886.1407160481,0.8,108788.4431800434,0.5,124369.95442322668,1.0,-137.06573768735728,0.0,-58.417102352977984,0.0,3900.124939276838,0.0,-58.41054901822086,0.0,-102.26345834160566,0.0,-68.78389028564584,0.0,7949.189915292716,0.0,36146.89124362019,0.2299999999999999,cotasp,2840001,1000000,2
145180.31874313048,1.0,135487.60420561873,0.7,149833.07974674602,1.0,-144.15418651371488,0.0,-55.35287765923952,0.0,1939.771261943309,0.0,29.71463649530372,0.0,-100.02577354356762,0.0,-64.11642999216278,0.0,4218.654742277553,0.0,43632.549406850274,0.27,cotasp,2860001,1000000,2
93439.6067561381,0.8,145512.1715967448,0.7,143204.44319381416,1.0,-129.82545395608452,0.0,-54.69464744942161,0.0,12463.488363272414,0.1,-56.70859049925566,0.0,-104.15023660793418,0.0,-66.75296937555822,0.0,2670.126341367164,0.0,39687.77043534484,0.26,cotasp,2880001,1000000,2
108689.2424402753,0.9,171552.47716072164,0.7,133650.3484714062,0.7,-148.08755755504012,0.0,-54.46577319276362,0.0,16376.880317861403,0.0,-67.39003915967126,0.0,-105.96367740825374,0.0,-73.58186973603911,0.0,3667.4452210151744,0.0,43348.6904694228,0.2299999999999999,cotasp,2900001,1000000,2
131180.81411831657,0.9,163881.71025166885,0.7,162295.44844022463,1.0,-135.22661558020064,0.0,-52.30844437070466,0.0,-32.30356449259404,0.0,-61.72559203328554,0.0,-92.60278817079588,0.0,-69.17720589316563,0.0,4026.415742367481,0.0,46094.10443420368,0.26,cotasp,2920001,1000000,2
104273.13459159168,0.9,130468.10618903275,0.6,109523.14837444748,0.9,-145.6004255770618,0.0,-49.46197029167119,0.0,14213.246984742402,0.0,-63.80834612979545,0.0,-121.26006355787796,0.0,-74.26846314225878,0.0,2071.298256856553,0.0,36009.45351279722,0.24,cotasp,2940001,1000000,2
88671.02639239011,0.7,120687.14578321874,0.4,140911.392423039,1.0,-154.2392951879667,0.0,-51.126316298885015,0.0,7342.6617628191425,0.0,-78.90262951200619,0.0,-91.96857201324444,0.0,-73.8746381528729,0.0,6535.715744911404,0.0,36369.78306552134,0.21,cotasp,2960001,1000000,2
77983.31153682168,0.7,115962.34023147852,0.6,96166.77122052536,0.8,-138.04753356078135,0.0,-53.34290080108625,0.0,2255.0962550080394,0.0,-70.31872107137323,0.0,-104.562453735247,0.0,-76.44322413562647,0.0,7682.245021992072,0.0,29960.70494325216,0.2099999999999999,cotasp,2980001,1000000,2
78494.95094761832,0.6,186141.04101576065,0.8,134161.01190441655,0.9,-67.26339010579457,0.0,-65.33374771908309,0.0,-69.34751121332287,0.0,-67.40433556164506,0.0,-92.989523738536,0.0,-78.23351967123965,0.0,3272.771491379567,0.0,40162.92033311654,0.2299999999999999,cotasp,3000001,1000000,3
81396.81705243542,0.8,111658.8598278692,0.4,147104.95927509485,1.0,-59.43041547383105,0.0,-95.38379688742044,0.0,-57.26621989185973,0.0,-69.34280492158383,0.0,-103.15188950421825,0.0,-66.55295923668572,0.0,769.4514944311858,0.0,34047.89595639151,0.22,cotasp,3020001,1000000,3
104536.273320849,0.8,126350.84248494446,0.6,139556.9245609062,1.0,-56.27924171932085,0.0,-80.98377279925796,0.0,-59.43306509014947,0.0,-58.59886668496768,0.0,-101.91576045645834,0.0,-52.660189294888525,0.0,6094.416170426995,0.0,37612.85856410816,0.24,cotasp,3040001,1000000,3
111656.46320558262,0.8,147332.6503566022,0.8,144396.46783132316,1.0,-74.78405989827613,0.0,-102.5270957830194,0.0,-60.6206195461704,0.0,-61.29191071087361,0.0,-138.71358829983632,0.0,-64.9590651945059,0.0,-77.49201456487359,0.0,40280.51930395104,0.26,cotasp,3060001,1000000,3
104792.87843555612,0.8,202642.33454982532,0.9,156083.17000898262,0.9,894.7336919277426,0.0,-85.22507068330762,0.0,-63.983851403060406,0.0,-65.81923270849165,0.0,-127.35252820850084,0.0,-45.57448868211054,0.0,2354.409312444486,0.0,46637.95708270509,0.26,cotasp,3080001,1000000,3
104619.31149532583,0.8,131930.30964811816,0.5,136673.3659672725,1.0,-109.87656139757242,0.0,-106.53763820443793,0.0,-59.56533119262427,0.0,-69.16449254773022,0.0,-122.32384518798564,0.0,-38.90836119415035,0.0,233.41507782824544,0.0,37295.002595882026,0.2299999999999999,cotasp,3100001,1000000,3
113304.40797722536,0.8,194729.38254879863,0.9,137371.73368358106,1.0,-53.587928486982,0.0,-94.77738635094536,0.0,-58.46301282489528,0.0,-65.99403412726286,0.0,-151.08420236510705,0.0,-22.084169419261467,0.0,-76.57052679900025,0.0,44488.29629492316,0.27,cotasp,3120001,1000000,3
67479.67836746202,0.7,127622.94766600944,0.7,165146.38211085304,0.7,4969.638347324846,0.0,-96.01278620938656,0.0,-36.50771361084013,0.0,-59.98707236865933,0.0,-134.66235404993364,0.0,-19.214915229189337,0.0,2021.3890722762007,0.0,36689.36507224575,0.2099999999999999,cotasp,3140001,1000000,3
91907.72329640784,0.7,213422.01579326508,0.9,156231.98888824426,0.8,10414.745116426562,0.0,-74.45157014639533,0.0,456.1244117630941,0.0,23.87142350261875,0.0,-127.66986588602845,0.0,275.9856436368633,0.0,-83.89245057105181,0.0,47244.64406866428,0.24,cotasp,3160001,1000000,3
113903.44752640332,0.9,187050.426459811,0.8,139695.62753371947,1.0,6203.950257895198,0.0,-73.47294898175994,0.0,-62.73563433383133,0.0,-52.72734591063208,0.0,-124.40336516683767,0.0,-20.716152986300703,0.0,-102.92124668043812,0.0,44641.647508376926,0.27,cotasp,3180001,1000000,3
128621.36148851202,0.9,184709.33540576496,0.8,149856.82860464562,1.0,771.8183490058293,0.1,-73.53153316859061,0.0,-61.15885110370416,0.0,-35.97554617404089,0.0,-112.07058746088356,0.0,-26.272204811643643,0.0,-113.6943545343624,0.0,46353.66407706753,0.28,cotasp,3200001,1000000,3
86606.28676508467,0.8,210121.6160044629,0.8,160385.6606696321,0.9,43491.2745329826,0.3,-94.53430585601316,0.0,-68.61982928959205,0.0,-36.21380081528714,0.0,-123.65454366004664,0.0,-21.71375424648781,0.0,-121.50946567482674,0.0,50013.859227262,0.2799999999999999,cotasp,3220001,1000000,3
73025.22463403443,0.5,161485.4370179248,0.6,146450.99212898733,0.9,84756.02599781868,0.3,-67.7909745236469,0.0,-58.38560405966852,0.0,271.2451288628052,0.0,-123.92517154535294,0.0,-25.20575681574363,0.0,-116.52482341583575,0.0,46559.709257726776,0.2299999999999999,cotasp,3240001,1000000,3
98641.15702430418,0.9,164943.590706287,0.7,148660.6623149676,1.0,67333.15514950748,0.5,-76.70354357905619,0.0,1165.4600352817022,0.0,-68.08421070811991,0.0,-91.87006897125929,0.0,-41.20732620230471,0.0,-110.73555526460488,0.0,48035.542452562266,0.31,cotasp,3260001,1000000,3
103904.9370878626,0.9,202591.84702836897,0.8,156653.88044678984,0.9,23618.44477579853,0.1,-75.17838574696282,0.0,3488.551743597028,0.0,-53.01100289408822,0.0,-110.41844202791894,0.0,-49.04916544660477,0.0,-105.86866271429255,0.0,48986.41354235871,0.27,cotasp,3280001,1000000,3
98439.93341194256,0.7,181580.91497601816,0.7,142492.49410426023,1.0,126420.8994650991,0.6,-82.56699534565433,0.0,1075.710180101545,0.0,674.2850332203266,0.0,-108.0500863503118,0.0,-39.14276238543773,0.0,-109.42440706930832,0.0,55034.50529194912,0.3,cotasp,3300001,1000000,3
112669.81914904426,0.9,114811.14572932573,0.5,150167.39495806975,1.0,92431.10213254896,0.4,-74.01187148642641,0.0,-57.21556972582969,0.0,-70.7597308902165,0.0,-96.091376564435,0.0,-36.17190479014796,0.0,-105.30598107769003,0.0,46963.990553445394,0.2799999999999999,cotasp,3320001,1000000,3
98146.8871986974,0.9,105060.47461144968,0.5,148723.29961106027,1.0,84796.50976304847,0.3,-79.01645823512438,0.0,-59.05887831344285,0.0,-74.16622295881595,0.0,-118.17008871440302,0.0,-29.959160425438977,0.0,-117.07823212576898,0.0,43624.97221434828,0.2699999999999999,cotasp,3340001,1000000,3
95065.1477944033,0.8,154363.29340656084,0.7,144279.00241316995,1.0,101685.4209476453,0.4,-95.00365492599616,0.0,-61.50945118191108,0.0,-85.12931218700648,0.0,-96.85413926874466,0.0,-34.861055053793535,0.0,-107.77380198899505,0.0,49491.1733147173,0.29,cotasp,3360001,1000000,3
103873.32340340575,0.9,107502.28458580996,0.4,136915.61176732503,1.0,123422.4681172962,0.5,-70.4687359167314,0.0,-55.437029858809765,0.0,-69.41458297129563,0.0,-118.95471195707626,0.0,-48.89285266836531,0.0,-107.6295214799499,0.0,47124.28904389847,0.2799999999999999,cotasp,3380001,1000000,3
117496.7904952508,0.8,117628.43926248048,0.6,141756.69333397312,0.9,218652.05617839083,0.9,-97.46422173630262,0.0,-70.11016500486825,0.0,-99.8096960880804,0.0,-128.138915335467,0.0,203.12615659692665,0.0,-110.33299040868796,0.0,59523.12494381189,0.3199999999999999,cotasp,3400001,1000000,3
101874.35207960452,0.7,129677.0182558567,0.5,161329.2693885027,0.8,154488.70254667886,0.7,-96.76984549873238,0.0,-58.85479908546176,0.0,-98.44859673796994,0.0,-119.23014243602412,0.0,-17.05917585724886,0.0,-110.0054737933535,0.0,54686.89742372341,0.27,cotasp,3420001,1000000,3
103476.81748184792,0.9,163251.3969423971,0.7,147317.0547844812,1.0,156963.26878784347,0.6,-95.75321670588818,0.0,-53.381526161080856,0.0,-75.64601553426094,0.0,-125.13776802382078,0.0,-27.039813946811343,0.0,-110.24348384061,0.0,57052.13361723572,0.32,cotasp,3440001,1000000,3
121033.63441123208,0.8,101447.5707456612,0.5,159839.6588873434,1.0,286290.6067278158,1.0,-70.4654161851054,0.0,-57.70707771289765,0.0,-78.36596659941151,0.0,-136.78870038188722,0.0,-62.46659133971193,0.0,-108.72225269996382,0.0,66809.69547671334,0.3299999999999999,cotasp,3460001,1000000,3
